observation_id,asset_key,observation_status,observed_location_code,intended_location_code,source_kind,source_ref,raw_asset_id,raw_serial_number,raw_name,raw_qty,unit_index
OBS-57887F76D7F6,SN:AS2207171934,AVAILABLE,DSV,,WAREHOUSE_DSV,Asset management/Warehouse/Asset_List_DSV.xlsx#Asset List!row=18,,AS2207171934,UPS 1-3KVA for Network Rack,1,1
OBS-FB34133688F3,SN:AS2222242356,AVAILABLE,DSV,,WAREHOUSE_DSV,Asset management/Warehouse/Asset_List_DSV.xlsx#Asset List!row=19,,AS2222242356,UPS for Rack,1,1
OBS-1C6BA34DCC5A,SN:MY68D3Z500MY68D3Z51G,AVAILABLE,DSV,,WAREHOUSE_DSV,Asset management/Warehouse/Asset_List_DSV.xlsx#Asset List!row=20,,MY68D3Z500MY68D3Z51G,SFP,2,1
OBS-8DDFE29B2548,OBS:F3DA333FFC,AVAILABLE,DSV,,WAREHOUSE_DSV,Asset management/Warehouse/Asset_List_DSV.xlsx#Asset List!row=20,,,SFP,2,2
OBS-999E6DDDF103,AID:22VN00000108,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=2,22VN00000108,3XMPPB4,Latitude 3450,1,1
OBS-4A06B9327A03,AID:22VN00000109,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=3,22VN00000109,JTGSPB4,Latitude 3450,1,1
OBS-F50D182D473F,AID:22VN00000110,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=4,22VN00000110,9PKSPB4,Latitude 3450,1,1
OBS-C591A30D4DDA,AID:22VN00000111,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=5,22VN00000111,4CE425CCX1,HP Pro Tower 400 G9 PCI Desktop PC,1,1
OBS-9160C8D03D74,AID:22VN00000112,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=6,22VN00000112,4CE425CCX8,HP Pro Tower 400 G9 PCI Desktop PC,1,1
OBS-27A14FAAC698,AID:22VN00000113,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=7,22VN00000113,4CE425CKN0,HP Pro Tower 400 G9 PCI Desktop PC,1,1
OBS-D392CF08E9D2,AID:22VN00000114,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=8,22VN00000114,4CE425CKP2,HP Pro Tower 400 G9 PCI Desktop PC,1,1
OBS-D2D84059F11B,SN:3CQ41608RT,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=9,,3CQ41608RT,HP P204V,1,1
OBS-5BF373A139FF,SN:3CQ41805TJ,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=10,,3CQ41805TJ,HP P204V,1,1
OBS-3CD98766CD8E,SN:3CQ41608TQ,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=11,,3CQ41608TQ,HP P204V,1,1
OBS-1F231744669D,SN:3CQ41608SZ,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=12,,3CQ41608SZ,HP P204V,1,1
OBS-D4EE0DB425E5,SN:356160462079437,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=13,,356160462079437,Samsung Galaxy Tab S10 FE,1,1
OBS-847646C9F476,SN:356160462031834,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=14,,356160462031834,Samsung Galaxy Tab S10 FE,1,1
OBS-D7844ADBB25C,SN:I1624C0018,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=15,,I1624C0018,Postek printer,1,1
OBS-310BAE824B7E,SN:I1621C0029,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=16,,I1621C0029,Postek printer,1,1
OBS-1793D55E554D,SN:VNL6K9W44LCNJ6K9W4T4VNK9K9W0L3VNL5K9W046CNJ6K9W4RYVNKTK9W0ZG,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=17,,VNL6K9W44LCNJ6K9W4T4VNK9K9W0L3VNL5K9W046CNJ6K9W4RYVNKTK9W0ZG,HPE Aruba Networking AP-535 (RW),1,1
OBS-6D8F93B3B51D,SN:CN31KND6NVCN31KND6ZT,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=18,,CN31KND6NVCN31KND6ZT,Aruba 6100 48G CL4,1,1
OBS-8AD04358F662,SN:F2140055315F2140055314,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=19,,F2140055315F2140055314,HPE Aruba Compatible,1,1
OBS-4D4E86599F15,SN:FGT60FTK24032195,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=20,,FGT60FTK24032195,FortiGate-60F Firewall,1,1
OBS-22C7332F963A,SN:E81752C4N220073,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=21,,E81752C4N220073,Máy in Brother MFC-L5710DN,1,1
OBS-75C888C3C62E,SN:S25151523700803S25142523704262S25151523700819S25142523704260S25151523700859S25142523704190S25151523700789S25142523704258,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=22,,S25151523700803S25142523704262S25151523700819S25142523704260S25151523700859S25142523704190S25151523700789S25142523704258,Zebra Scanner DS2278,1,1
OBS-F226114E30C2,SN:S25199524701778S25199524701876PWR-WUA5V12W0US250755684PWR-WUA5V12W0US250755628,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=23,,S25199524701778S25199524701876PWR-WUA5V12W0US250755684PWR-WUA5V12W0US250755628,Zebra Mobile Computer TC22,1,1
OBS-3399F459D722,SN:S22182523023442S22182523023275,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=24,,S22182523023442S22182523023275,Zebra TC26BK,1,1
OBS-08D5DB242BE4,SN:S23010520100706,AVAILABLE,GEODIS,,WAREHOUSE_GEODIS,Asset management/Warehouse/Geodis device.xlsx#Sheet1!row=25,,S23010520100706,Zebra-Dock PDT,1,1
OBS-1B6802CDA209,AID:MINIPC-VC01,AVAILABLE,IT_STOCK,,MINIPC_STATUS,Asset management/Transititons/IT tool.xlsx#Mini PC status!row=2,MINIPC-VC01,8CG8105MSQ,ProDesk 400 G3 Mini,1,1
OBS-E51440302470,AID:MINIPC-VC03-ADMIN,AVAILABLE,IT_STOCK,,MINIPC_STATUS,Asset management/Transititons/IT tool.xlsx#Mini PC status!row=3,MINIPC-VC03-ADMIN,8CG75206VW,ProDesk 400 G3 Mini,1,1
OBS-EC452D1A4577,AID:MINIPC-P001-ADMIN,AVAILABLE,IT_STOCK,,MINIPC_STATUS,Asset management/Transititons/IT tool.xlsx#Mini PC status!row=4,MINIPC-P001-ADMIN,8CGG75234QP,ProDesk 400 G3 Mini,1,1
OBS-B0BF8EB375B6,AID:MINIPC-P002-ADMIN,AVAILABLE,IT_STOCK,,MINIPC_STATUS,Asset management/Transititons/IT tool.xlsx#Mini PC status!row=5,MINIPC-P002-ADMIN,8CG8105N1T,ProDesk 400 G3 Mini,1,1
OBS-2947B5AE4AA2,AID:MINIPC-VF02-ADMIN,AVAILABLE,IT_STOCK,,MINIPC_STATUS,Asset management/Transititons/IT tool.xlsx#Mini PC status!row=6,MINIPC-VF02-ADMIN,8CG8052W2H,ProDesk 400 G3 Mini,1,1
OBS-B146883F20E2,AID:MINIPC-VN20-ADMIN,AVAILABLE,IT_STOCK,,MINIPC_STATUS,Asset management/Transititons/IT tool.xlsx#Mini PC status!row=7,MINIPC-VN20-ADMIN,,Optiplex 3090,1,1
OBS-504EA8295692,AID:MINIPC-VN17,AVAILABLE,IT_STOCK,,MINIPC_STATUS,Asset management/Transititons/IT tool.xlsx#Mini PC status!row=8,MINIPC-VN17,,Mini PC,1,1
OBS-46EF7E1BBC64,AID:MINIPC-BAZZAR,AVAILABLE,IT_STOCK,,MINIPC_STATUS,Asset management/Transititons/IT tool.xlsx#Mini PC status!row=9,MINIPC-BAZZAR,,Mini PC,1,1
OBS-F13D83F89F6B,AID:MINIPC-BAZZAR,AVAILABLE,IT_STOCK,,MINIPC_STATUS,Asset management/Transititons/IT tool.xlsx#Mini PC status!row=10,MINIPC-BAZZAR,,Mini PC,1,1
OBS-555DD4F9F9FB,SN:4R4JGL3,UNDER_MAINTENANCE,HCM,,BROKEN_ASSET,Data clear/05_Broken_and_Transfers_Cleaned.xlsx#Office_Broken!row=3,,4R4JGL3,Laptop Dell Latitude 3520,1,1
OBS-7A7E30B937C5,AID:22VN00110026,UNDER_MAINTENANCE,HCM,,BROKEN_ASSET,Data clear/05_Broken_and_Transfers_Cleaned.xlsx#Office_Broken!row=4,22VN00110026,H4K0BG3,Laptop Dell Latitude 3520,1,1
OBS-346545E66AD7,AID:22VN00110011,UNDER_MAINTENANCE,HCM,,BROKEN_ASSET,Data clear/05_Broken_and_Transfers_Cleaned.xlsx#Office_Broken!row=6,22VN00110011,HRBPK73,Laptop Dell Inspiron 3505,1,1
OBS-45EAC26EEE43,AID:22VN00110024,UNDER_MAINTENANCE,HCM,,BROKEN_ASSET,Data clear/05_Broken_and_Transfers_Cleaned.xlsx#Office_Broken!row=7,22VN00110024,GNWPK73,Laptop Dell Inspiron 3505,1,1
OBS-C45F46131837,SN:5CG7325LVQ,UNDER_MAINTENANCE,HCM,,BROKEN_ASSET,Data clear/05_Broken_and_Transfers_Cleaned.xlsx#Office_Broken!row=12,,5CG7325LVQ,HP Elitebook 840 G4,1,1
OBS-A20466350862,SN:PC-OVT5R6,UNDER_MAINTENANCE,HCM,,BROKEN_ASSET,Data clear/05_Broken_and_Transfers_Cleaned.xlsx#Office_Broken!row=13,,PC-OVT5R6,Lenovo ThinkPad,1,1
OBS-A0D6B227639A,SN:FXVJB62,UNDER_MAINTENANCE,HCM,,BROKEN_ASSET,Data clear/05_Broken_and_Transfers_Cleaned.xlsx#Office_Broken!row=14,,FXVJB62,Dell Vostro 14-5480,1,1
OBS-4B4986BFC379,SN:CND218PWRZ,UNDER_MAINTENANCE,HCM,,BROKEN_ASSET,Data clear/05_Broken_and_Transfers_Cleaned.xlsx#Office_Broken!row=15,,CND218PWRZ,HP Paviloin,1,1
OBS-1E4899291CD2,OBS:5EAEF14361,UNDER_MAINTENANCE,HCM,,BROKEN_ASSET,Data clear/05_Broken_and_Transfers_Cleaned.xlsx#Office_Broken!row=16,,,HP ProBook G2,1,1
OBS-9C54464C79B8,SN:TCEY002724,AVAILABLE,HCM,,TRANSFER_ASSET,Data clear/05_Broken_and_Transfers_Cleaned.xlsx#Transfer_Map_Fashion!row=6,,TCEY002724,Epson TM-82II,1,1
OBS-8A39586FAC7D,SN:TCEY004688,AVAILABLE,HCM,,TRANSFER_ASSET,Data clear/05_Broken_and_Transfers_Cleaned.xlsx#Transfer_Map_Fashion!row=7,,TCEY004688,Epson TM-82II,1,1
OBS-0B75FBD177FB,SN:TCCY014794,AVAILABLE,HCM,,TRANSFER_ASSET,Data clear/05_Broken_and_Transfers_Cleaned.xlsx#Transfer_Map_Fashion!row=8,,TCCY014794,Epson TM-82II,1,1
OBS-1C1A8203D36E,SN:G17NE9935,AVAILABLE,HCM,,TRANSFER_ASSET,Data clear/05_Broken_and_Transfers_Cleaned.xlsx#Transfer_Map_Fashion!row=9,,G17NE9935,Datalogic QW2100,1,1
OBS-66B3A99E88A3,SN:G21M82827,AVAILABLE,HCM,,TRANSFER_ASSET,Data clear/05_Broken_and_Transfers_Cleaned.xlsx#Transfer_Map_Fashion!row=10,,G21M82827,Datalogic QW2100,1,1
OBS-F7242AF29719,SN:G21NE8123,AVAILABLE,HCM,,TRANSFER_ASSET,Data clear/05_Broken_and_Transfers_Cleaned.xlsx#Transfer_Map_Fashion!row=11,,G21NE8123,Datalogic QW2100,1,1
